year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2026,6,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1309,442,147.28,11.02,49.78,1.26,232.66,11,3,25680,7775,1111,3048,182,13564
2026,6,WN,Southwest Airlines,AUS,"Austin, TX: Austin - Bergstrom International",3460,1221,334.38,15.91,242.69,3.31,624.72,20,7,62889,15049,1236,9078,114,37412
2026,6,WN,Southwest Airlines,BDL,"Hartford, CT: Bradley International",332,90,35.83,1.13,9.74,0.88,42.41,2,0,4945,2156,130,453,38,2168
2026,6,WN,Southwest Airlines,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",432,157,44.15,1.57,19.97,0,91.3,5,1,8384,1896,114,1043,0,5331
2026,6,WN,Southwest Airlines,BNA,"Nashville, TN: Nashville International",5690,1825,516.63,39.68,338.91,4.42,924.37,32,11,94950,23769,3149,16173,136,51530
2026,6,WN,Southwest Airlines,BOI,"Boise, ID: Boise Air Terminal",467,196,57.71,1.16,16.23,0,120.9,1,0,10456,2617,347,574,0,6918
2026,6,WN,Southwest Airlines,BOS,"Boston, MA: Logan International",722,290,84.85,4.4,73.54,0.37,126.84,3,0,17155,3818,404,4788,16,8129
2026,6,WN,Southwest Airlines,BUF,"Buffalo, NY: Buffalo Niagara International",402,130,56.32,1.94,12.32,0,59.42,4,1,7092,2669,100,622,0,3701
2026,6,WN,Southwest Airlines,BUR,"Burbank, CA: Bob Hope",1469,391,114.34,1.7,22.01,0,251.95,11,1,22719,6655,253,851,0,14795
2026,6,WN,Southwest Airlines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",6234,1445,427.09,38.11,212.29,5.85,761.65,37,34,86698,23902,3718,15913,138,43027
2026,6,WN,Southwest Airlines,BZN,"Bozeman, MT: Bozeman Yellowstone International",229,108,32.68,0.18,19.05,0,56.1,0,0,5458,1633,27,815,0,2983
2026,6,WN,Southwest Airlines,CHS,"Charleston, SC: Charleston AFB/International",387,142,41.81,2.65,19.09,0,78.46,2,0,7745,2209,292,1011,0,4233
2026,6,WN,Southwest Airlines,CLE,"Cleveland, OH: Cleveland-Hopkins International",491,143,52.06,2.49,14.29,0,74.17,5,0,7905,2373,243,799,0,4490
2026,6,WN,Southwest Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",298,107,36.8,2.11,11.41,0.75,55.93,0,1,5703,1484,138,630,59,3392
2026,6,WN,Southwest Airlines,CMH,"Columbus, OH: John Glenn Columbus International",1033,334,105.16,3.81,32.37,1,191.66,4,2,19593,5792,465,1423,16,11897
2026,6,WN,Southwest Airlines,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",376,138,47.17,2.4,10.01,0,78.41,1,0,7859,2729,197,429,0,4504
2026,6,WN,Southwest Airlines,CRP,"Corpus Christi, TX: Corpus Christi International",86,33,10.95,0,0.96,0,21.09,0,0,1384,428,0,45,0,911
2026,6,WN,Southwest Airlines,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",269,92,34.84,1.11,10.18,0.37,45.5,3,0,5243,2143,21,406,10,2663
2026,6,WN,Southwest Airlines,DAL,"Dallas, TX: Dallas Love Field",5874,2116,589.09,49.34,434.08,4.64,1034.84,63,61,123163,30123,4387,23888,245,63611
2026,6,WN,Southwest Airlines,DCA,"Washington, DC: Ronald Reagan Washington National",1344,475,127.42,9.97,152.66,3.11,181.84,10,28,29975,6875,1036,10223,353,11488
2026,6,WN,Southwest Airlines,DEN,"Denver, CO: Denver International",8030,2938,850.67,67.74,672.77,13.43,1332.39,27,52,163463,41851,5427,37314,514,78144
2026,6,WN,Southwest Airlines,DSM,"Des Moines, IA: Des Moines International",151,56,19.1,0,6.31,0,30.59,0,0,3579,954,0,196,0,2429
2026,6,WN,Southwest Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",382,174,57.6,0.74,14.69,2.27,97.71,3,0,8588,2272,45,656,131,4979
2026,6,WN,Southwest Airlines,ECP,"Panama City, FL: Northwest Florida Beaches International",415,170,53.32,1.43,36.46,0,78.79,3,0,8572,2760,128,1349,0,4335
2026,6,WN,Southwest Airlines,ELP,"El Paso, TX: El Paso International",781,336,112.47,4.05,36.35,1.57,181.56,3,6,17284,5647,313,1654,36,9634
2026,6,WN,Southwest Airlines,EUG,"Eugene, OR: Mahlon Sweet Field",178,80,22.79,0,12.57,0.6,44.04,0,0,4401,1090,0,505,30,2776
2026,6,WN,Southwest Airlines,FAT,"Fresno, CA: Fresno Yosemite International",180,75,21.06,0,1.5,0,52.44,1,0,3357,1003,0,72,0,2282
2026,6,WN,Southwest Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",863,289,114.35,2.82,28.49,1.73,141.61,3,0,17392,6506,248,1433,70,9135
2026,6,WN,Southwest Airlines,GEG,"Spokane, WA: Spokane International",352,158,58.67,1.38,19.35,0,78.6,2,0,6912,2577,100,659,0,3576
2026,6,WN,Southwest Airlines,GRR,"Grand Rapids, MI: Gerald R. Ford International",189,81,32.18,0,13.69,0,35.13,2,0,3720,1544,0,382,0,1794
2026,6,WN,Southwest Airlines,GSP,"Greer, SC: Greenville-Spartanburg International",150,58,24.17,1.92,1.49,0,30.42,1,0,3887,1239,119,33,0,2496
2026,6,WN,Southwest Airlines,HDN,"Hayden, CO: Yampa Valley",30,11,4.84,0,0.2,0,5.96,0,0,830,362,0,5,0,463
2026,6,WN,Southwest Airlines,HNL,"Honolulu, HI: Daniel K Inouye International",1092,125,44.97,0,21.28,1,56.75,2,1,5727,2522,0,554,17,2507
2026,6,WN,Southwest Airlines,HOU,"Houston, TX: William P Hobby",4186,1390,414.94,26.49,273.69,3.28,671.6,26,7,73547,21600,2127,12182,119,37519
2026,6,WN,Southwest Airlines,HRL,"Harlingen/San Benito, TX: Valley International",203,74,25.26,1,5.08,0.72,41.94,0,0,4694,1738,257,208,43,2448
2026,6,WN,Southwest Airlines,IAD,"Washington, DC: Washington Dulles International",8,2,0.58,0,0.75,0,0.66,0,0,98,14,0,35,0,49
2026,6,WN,Southwest Airlines,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",155,65,27.36,2.48,4.66,0,30.5,1,2,4638,1830,407,189,0,2212
2026,6,WN,Southwest Airlines,IND,"Indianapolis, IN: Indianapolis International",1138,347,99.03,4.76,39.18,0.86,202.17,6,2,21094,5404,406,1897,73,13048
2026,6,WN,Southwest Airlines,ISP,"Islip, NY: Long Island MacArthur",229,51,15.41,0.81,2.89,1,30.89,2,0,2575,572,17,130,16,1840
2026,6,WN,Southwest Airlines,ITO,"Hilo, HI: Hilo International",150,16,8.99,0,2.63,0,4.37,1,0,527,253,0,82,0,192
2026,6,WN,Southwest Airlines,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",90,40,18.48,0.08,1.15,0,20.29,0,0,1606,636,14,35,0,921
2026,6,WN,Southwest Airlines,JAX,"Jacksonville, FL: Jacksonville International",414,170,71.24,2.27,22.75,0.98,72.75,1,2,8555,3497,151,1130,61,3716
2026,6,WN,Southwest Airlines,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",244,36,22.1,0,3.06,0,10.84,0,0,1120,672,0,86,0,362
2026,6,WN,Southwest Airlines,LAS,"Las Vegas, NV: Harry Reid International",7298,2258,607.24,30.2,334.98,5.09,1280.49,41,12,123790,26958,2576,18610,282,75364
2026,6,WN,Southwest Airlines,LAX,"Los Angeles, CA: Los Angeles International",2275,986,342.18,9.57,126.39,4.28,503.59,9,2,52235,16127,829,4837,146,30296
2026,6,WN,Southwest Airlines,LBB,"Lubbock, TX: Lubbock Preston Smith International",228,95,30.66,0.72,7.76,1,53.86,3,1,5471,1616,56,399,92,3145
2026,6,WN,Southwest Airlines,LGA,"New York, NY: LaGuardia",984,392,119.46,10.78,124.03,2,135.73,13,32,21844,5969,885,7403,122,7465
2026,6,WN,Southwest Airlines,LGB,"Long Beach, CA: Long Beach Airport",1011,285,105.86,2.22,16.82,0,160.11,4,0,12289,4377,110,746,0,7056
2026,6,WN,Southwest Airlines,LIH,"Lihue, HI: Lihue Airport",244,28,13.94,0,2.09,0,11.97,1,0,951,438,0,81,0,432
2026,6,WN,Southwest Airlines,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",214,89,29.15,0.19,10.36,0,49.29,0,0,4746,1404,17,415,0,2910
2026,6,WN,Southwest Airlines,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",306,112,34.1,4.5,6.92,0,66.48,4,0,6503,1542,379,390,0,4192
2026,6,WN,Southwest Airlines,MCI,"Kansas City, MO: Kansas City International",2171,766,251.59,11.38,113.16,1.95,387.91,18,1,42213,14066,812,4468,85,22782
2026,6,WN,Southwest Airlines,MCO,"Orlando, FL: Orlando International",4437,1229,364.64,33.6,243.83,4.49,581.44,35,60,73803,20516,3451,15180,151,34096
2026,6,WN,Southwest Airlines,MDW,"Chicago, IL: Chicago Midway International",6700,1941,622.43,43.3,332.69,7.05,935.52,94,61,115848,32324,3891,21546,223,57864
2026,6,WN,Southwest Airlines,MEM,"Memphis, TN: Memphis International",378,147,54.32,2.71,17.22,0.89,71.86,2,0,8800,2928,270,827,17,4758
2026,6,WN,Southwest Airlines,MHT,"Manchester, NH: Manchester Boston Regional",240,46,17.11,2.37,3.8,0,22.72,1,0,3547,1316,594,127,0,1510
2026,6,WN,Southwest Airlines,MIA,"Miami, FL: Miami International",453,165,60.61,3.86,26.48,0,74.05,3,1,8542,2966,267,1185,0,4124
2026,6,WN,Southwest Airlines,MKE,"Milwaukee, WI: General Mitchell International",874,321,111.76,8.64,34.5,1.19,164.91,4,4,18077,5499,997,1816,42,9723
2026,6,WN,Southwest Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",491,188,60.68,1.54,31.47,0.88,93.43,6,2,9259,2560,146,1228,57,5268
2026,6,WN,Southwest Airlines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",1488,513,166.53,8.07,67.01,1.51,269.88,12,2,29158,8996,944,3382,51,15785
2026,6,WN,Southwest Airlines,MTJ,"Montrose/Delta, CO: Montrose Regional",34,14,7.56,0,0.26,0,6.19,0,0,1155,614,0,14,0,527
2026,6,WN,Southwest Airlines,MYR,"Myrtle Beach, SC: Myrtle Beach International",293,93,31.77,2.69,11.31,0.96,46.28,3,0,5886,2144,249,771,53,2669
2026,6,WN,Southwest Airlines,OAK,"Oakland, CA: Oakland International",2232,752,246.54,1.56,51.78,0.87,451.25,4,0,36938,11301,129,1796,36,23676
2026,6,WN,Southwest Airlines,OGG,"Kahului, HI: Kahului Airport",463,52,23.69,0,5.74,0,22.57,0,0,2303,1231,0,167,0,905
2026,6,WN,Southwest Airlines,OKC,"Oklahoma City, OK: Okc Will Rogers International",634,255,70.36,5.26,27.62,0.59,151.16,1,2,15754,3619,607,1210,16,10302
2026,6,WN,Southwest Airlines,OMA,"Omaha, NE: Eppley Airfield",729,294,100.73,3.89,43.51,0.43,145.43,3,0,17011,5320,486,1753,61,9391
2026,6,WN,Southwest Airlines,ONT,"Ontario, CA: Ontario International",1008,368,136.55,1.99,31.58,1.93,195.95,3,0,17257,6124,109,1391,163,9470
2026,6,WN,Southwest Airlines,ORD,"Chicago, IL: Chicago O'Hare International",35,11,4.75,0.32,1.58,0,3.36,0,0,845,422,12,69,0,250
2026,6,WN,Southwest Airlines,ORF,"Norfolk, VA: Norfolk International",338,108,44.47,0.76,11.05,0,50.73,3,0,6146,2333,22,386,0,3170
2026,6,WN,Southwest Airlines,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",186,52,18.82,1.43,3.24,0,28.51,0,1,2751,788,52,176,0,1735
2026,6,WN,Southwest Airlines,PDX,"Portland, OR: Portland International",842,383,129.35,2.79,54.08,0,196.78,1,0,19519,5912,389,1978,0,11240
2026,6,WN,Southwest Airlines,PHL,"Philadelphia, PA: Philadelphia International",439,158,48.76,7.44,24.59,0.97,76.24,2,1,10767,2629,970,1836,186,5146
2026,6,WN,Southwest Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5221,1802,571.09,20.4,158.32,9.6,1041.59,28,1,92921,25992,2123,7062,342,57187
2026,6,WN,Southwest Airlines,PIT,"Pittsburgh, PA: Pittsburgh International",927,321,105.73,10.22,33.85,0.41,170.8,1,1,19765,6349,871,1738,12,10795
2026,6,WN,Southwest Airlines,PNS,"Pensacola, FL: Pensacola International",331,113,30.43,2.29,19.52,0,60.76,3,0,6085,1477,206,837,0,3565
2026,6,WN,Southwest Airlines,PSP,"Palm Springs, CA: Palm Springs International",142,43,15.73,1.84,1.72,0,23.71,1,0,2380,846,88,88,0,1358
2026,6,WN,Southwest Airlines,PVD,"Providence, RI: Rhode Island Tf Green International",423,102,43.61,1.69,10.52,0,46.18,6,1,6019,2060,326,426,0,3207
2026,6,WN,Southwest Airlines,PWM,"Portland, ME: Portland International Jetport",172,44,14.91,0.98,4.51,0,23.61,3,0,2261,584,242,156,0,1279
2026,6,WN,Southwest Airlines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",737,234,84.06,1.49,23.85,1.76,122.84,3,1,13392,4765,185,955,40,7447
2026,6,WN,Southwest Airlines,RIC,"Richmond, VA: Richmond International",195,88,31.87,0.86,10.04,0,45.23,2,1,4547,1636,30,440,0,2441
2026,6,WN,Southwest Airlines,RNO,"Reno, NV: Reno/Tahoe International",811,281,95.11,0.81,19.17,0,165.91,7,0,14884,4654,48,798,0,9384
2026,6,WN,Southwest Airlines,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",180,66,19.46,1.83,2.83,1,40.88,2,0,3608,997,217,163,25,2206
2026,6,WN,Southwest Airlines,RSW,"Fort Myers, FL: Southwest Florida International",491,155,51.25,3.86,16.97,0,82.92,4,1,8959,2426,279,833,0,5421
2026,6,WN,Southwest Airlines,SAN,"San Diego, CA: San Diego International",3560,1608,408.01,12.04,424.57,2.22,761.16,23,4,81742,19728,839,17246,86,43843
2026,6,WN,Southwest Airlines,SAT,"San Antonio, TX: San Antonio International",1292,523,163.65,8.51,59.19,0.96,290.69,7,10,29552,8910,622,2745,23,17252
2026,6,WN,Southwest Airlines,SAV,"Savannah, GA: Savannah/Hilton Head International",293,84,26.09,0.42,16.04,0,41.44,2,1,4256,1461,36,673,0,2086
2026,6,WN,Southwest Airlines,SBA,"Santa Barbara, CA: Santa Barbara Municipal",159,47,17.58,0,1.79,0,27.64,1,1,2220,849,0,111,0,1260
2026,6,WN,Southwest Airlines,SDF,"Louisville, KY: Louisville Muhammad Ali International",483,154,56.32,3.04,20.8,0,72.84,5,0,8119,2441,276,896,0,4332
2026,6,WN,Southwest Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",920,439,146.47,6.08,96.07,1.18,189.2,3,1,21532,6251,596,3898,38,10749
2026,6,WN,Southwest Airlines,SFO,"San Francisco, CA: San Francisco International",954,715,117.73,13.22,365.66,0,218.38,7,0,45925,7656,865,22342,0,15062
2026,6,WN,Southwest Airlines,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",2295,804,232.41,4.38,61.62,1.19,503.4,17,1,40655,11660,324,2235,25,26184
2026,6,WN,Southwest Airlines,SJU,"San Juan, PR: Luis Munoz Marin International",435,145,59.73,5.92,8.89,0.42,70.03,2,0,9014,3051,776,573,10,4604
2026,6,WN,Southwest Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",926,392,125.37,5.27,34.81,0,226.55,1,0,20447,5858,419,1283,0,12887
2026,6,WN,Southwest Airlines,SMF,"Sacramento, CA: Sacramento International",2774,848,265.96,4.41,57.02,1.9,518.71,7,0,45080,12623,406,2442,167,29442
2026,6,WN,Southwest Airlines,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",1222,344,110.01,0.06,20.2,0,212.73,8,0,15953,5502,5,854,0,9465
2026,6,WN,Southwest Airlines,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",310,79,27.65,0.78,7.48,0,43.09,3,1,4434,1582,75,339,0,2438
2026,6,WN,Southwest Airlines,STL,"St. Louis, MO: St Louis Lambert International",3317,955,304.23,22.74,107.93,2.92,517.18,14,11,55383,16772,2118,5775,138,30580
2026,6,WN,Southwest Airlines,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",109,40,9.85,0,6.31,0,23.84,1,0,1937,551,0,204,0,1182
2026,6,WN,Southwest Airlines,STT,"Charlotte Amalie, VI: Cyril E King",38,3,1,0,1,1,0,0,0,79,22,0,31,26,0
2026,6,WN,Southwest Airlines,TPA,"Tampa, FL: Tampa International",1926,570,224.83,8.46,41.25,1.34,294.12,4,1,33341,12866,741,1733,38,17963
2026,6,WN,Southwest Airlines,TUL,"Tulsa, OK: Tulsa International",468,201,66.18,4.65,26.64,0,103.53,2,2,11530,3457,546,1070,0,6457
2026,6,WN,Southwest Airlines,TUS,"Tucson, AZ: Tucson International",336,124,47.1,0.73,6.93,0.2,68.04,0,3,6466,2465,91,282,3,3484
2026,6,WN,Southwest Airlines,TYS,"Knoxville, TN: McGhee Tyson",181,68,26.68,1.13,7.76,0.01,32.42,0,0,4029,1320,152,372,1,2184
2026,6,WN,Southwest Airlines,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",225,83,23.27,2.57,17.68,0,39.47,1,0,4016,986,154,642,0,2234
2026,6,YV,Mesa Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",58,14,3.46,1.94,6.23,0,2.37,0,0,735,209,128,192,0,206
2026,6,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",33,4,0,0.47,3.05,0,0.47,0,0,309,0,66,177,0,66
2026,6,YV,Mesa Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",46,11,2.21,1.75,4.13,0,2.9,0,0,504,93,83,146,0,182
2026,6,YV,Mesa Airlines Inc.,BDL,"Hartford, CT: Bradley International",30,6,1.64,2,0.6,0,1.76,0,0,356,74,84,25,0,173
2026,6,YV,Mesa Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",33,9,3.69,0.13,0.51,0,4.67,0,0,698,247,8,31,0,412
2026,6,YV,Mesa Airlines Inc.,BNA,"Nashville, TN: Nashville International",5,1,0,1,0,0,0,0,0,19,0,19,0,0,0
2026,6,YV,Mesa Airlines Inc.,BTV,"Burlington, VT: Patrick Leahy Burlington International",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,6,YV,Mesa Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",51,9,2.07,1.71,4,0,1.22,0,0,496,120,140,107,0,129
2026,6,YV,Mesa Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,6,YV,Mesa Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",166,44,21.71,0.96,15.94,0,5.38,2,1,2051,972,59,589,0,431
2026,6,YV,Mesa Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",73,10,2.71,0.31,4.73,0,2.25,0,0,419,62,23,131,0,203
2026,6,YV,Mesa Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",60,11,6.08,0.42,1.32,0,3.18,0,0,1153,563,89,100,0,401
2026,6,YV,Mesa Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",56,15,7.64,0,0.06,0,7.3,0,0,763,265,0,4,0,494
2026,6,YV,Mesa Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",58,9,2.45,0.09,3.42,0,3.04,0,1,410,103,9,87,0,211
2026,6,YV,Mesa Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",40,15,6.98,0.19,4.78,0,3.05,0,0,1031,445,13,194,0,379
2026,6,YV,Mesa Airlines Inc.,DRO,"Durango, CO: Durango La Plata County",5,1,0,0,1,0,0,0,0,89,0,0,89,0,0
2026,6,YV,Mesa Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",30,9,2.97,0.57,4.12,0,1.34,0,0,413,94,96,140,0,83
2026,6,YV,Mesa Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",136,33,14.58,1.06,6.83,0,10.54,2,0,2217,730,78,376,0,1033
2026,6,YV,Mesa Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",22,6,2.43,0.33,0.94,0,2.29,0,0,250,107,6,18,0,119
2026,6,YV,Mesa Airlines Inc.,ELP,"El Paso, TX: El Paso International",116,18,7.31,2.46,1.15,0,7.09,0,2,1591,573,199,102,0,717
2026,6,YV,Mesa Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",30,11,3.26,2,4.89,0,0.85,0,0,341,93,107,119,0,22
2026,6,YV,Mesa Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",59,19,4.32,1,7.64,0,6.03,0,0,1139,258,65,224,0,592
2026,6,YV,Mesa Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",8,3,1.8,0,1.2,0,0,0,0,851,804,0,47,0,0
2026,6,YV,Mesa Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",739,113,24.03,2.4,33.27,0,53.31,11,1,10589,1915,204,3824,0,4646
2026,6,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",2398,519,117.59,19.84,228,0,153.58,4,12,41426,10199,2063,14424,0,14740
2026,6,YV,Mesa Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",25,3,1.14,0,0.4,0,1.47,0,0,315,55,0,37,0,223
2026,6,YV,Mesa Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",77,20,7.16,1.72,3.78,0,7.34,0,1,1339,229,156,154,0,800
2026,6,YV,Mesa Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",65,16,8.16,1.95,3.35,0,2.53,0,0,1505,814,169,111,0,411
2026,6,YV,Mesa Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",81,16,6.99,1,2.4,0,5.6,0,0,1695,457,82,90,0,1066
2026,6,YV,Mesa Airlines Inc.,LGA,"New York, NY: LaGuardia",59,9,1.22,0,7.78,0,0,5,0,512,152,0,360,0,0
2026,6,YV,Mesa Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",30,9,3.21,0,0.8,0,4.99,0,0,849,326,0,63,0,460
2026,6,YV,Mesa Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",159,37,12.31,2.7,12.71,0,9.29,0,1,2130,812,283,402,0,633
2026,6,YV,Mesa Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",53,12,2.1,2.41,3.22,0,4.27,0,0,607,74,142,101,0,290
2026,6,YV,Mesa Airlines Inc.,MEM,"Memphis, TN: Memphis International",35,5,1.65,0,0.16,0,3.19,0,0,342,96,0,12,0,234
2026,6,YV,Mesa Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",44,10,1.88,0.13,3.16,0,4.83,0,0,824,136,16,146,0,526
2026,6,YV,Mesa Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",51,7,2.1,1.48,0.85,0,2.57,0,0,280,90,60,25,0,105
2026,6,YV,Mesa Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,6,YV,Mesa Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",37,5,2.39,0,1,0,1.61,0,0,325,146,0,35,0,144
2026,6,YV,Mesa Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",30,3,2,0.15,0.63,0,0.22,0,0,397,276,18,76,0,27
2026,6,YV,Mesa Airlines Inc.,OKC,"Oklahoma City, OK: Okc Will Rogers International",126,21,4.92,2.62,9.37,0,4.08,0,0,1250,303,188,372,0,387
2026,6,YV,Mesa Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",12,2,1,0,0,0,1,0,0,35,17,0,0,0,18
2026,6,YV,Mesa Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",20,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2026,6,YV,Mesa Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",35,4,0.66,1,1.85,0,0.49,0,0,216,36,99,52,0,29
2026,6,YV,Mesa Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",34,2,2,0,0,0,0,0,0,175,175,0,0,0,0
2026,6,YV,Mesa Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",17,4,1.74,0,1.4,0,0.86,0,0,420,230,0,109,0,81
2026,6,YV,Mesa Airlines Inc.,PVD,"Providence, RI: Rhode Island Tf Green International",81,12,4.9,0,1.78,0,5.31,0,0,602,255,0,115,0,232
2026,6,YV,Mesa Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",69,11,3.46,2.44,3.89,0,1.21,0,0,1030,437,359,163,0,71
2026,6,YV,Mesa Airlines Inc.,RIC,"Richmond, VA: Richmond International",29,6,0.43,2,2.66,0,0.92,0,0,390,23,142,83,0,142
2026,6,YV,Mesa Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",70,17,5.28,1.64,6.49,0,3.59,1,2,1013,275,185,253,0,300
2026,6,YV,Mesa Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",120,27,9.08,2.96,7,0,7.97,0,0,2580,1411,368,226,0,575
2026,6,YV,Mesa Airlines Inc.,SBN,"South Bend, IN: South Bend International",30,3,0.01,0,1.14,0,1.85,2,0,376,2,0,153,0,221
2026,6,YV,Mesa Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",120,27,10.66,1,3.62,0,11.72,1,0,3069,1149,842,178,0,900
